"","TB_status_limma_logFC","TB_status_limma_AveExpr","TB_status_limma_t","TB_status_limma_P.Value","TB_status_limma_padj","TB_status_limma_B"
"C6orf47",9.90597074615425,4.12643053614225,2.64094695498502,0.0197162232077452,0.0733398305653477,-3.34678957985946
"SCAND2P",4.49610783259346,64.3827576179345,2.6408742441885,0.0197189952478051,0.0733398305653477,-3.34691821108932
"GDF10",-11.2361336289451,7.49075575263006,-2.6408325337932,0.0197205855933476,0.0733398305653477,-3.3469919996683
"SGSH",20.366899700557,62.2076802733251,2.64081174694475,0.0197213782065235,0.0733398305653477,-3.34702877291941
"PCBP3",-21.3106665593992,29.7294901371679,-2.64072570712236,0.0197246592776195,0.0733398305653477,-3.3471809819365
"PWAR5",-18.8672751749109,33.3046279864499,-2.64067031612844,0.0197267718562424,0.0733398305653477,-3.34727897080039
"RNASEH2C",5.57728448341215,83.1247322831932,2.64062664632889,0.0197284375503758,0.0733398305653477,-3.34735622399414
"LINC00367",-10.9848712536462,9.76122823371275,-2.6405160853495,0.0197326552799759,0.0733447617791103,-3.34755180807747
"ATP5C1",8.14656090354313,98.0565646247993,2.64036086941683,0.0197385780022846,0.0733492872093152,-3.3478263835276
"TSC2",10.4272615312326,69.0712200451941,2.64033263329067,0.0197396556203877,0.0733492872093152,-3.34787633246122
"FLT1",-9.27146099079502,59.5105545825296,-2.63986953386068,0.019757337729721,0.073404238946626,-3.34869552094244
"LOC101926908",-11.3549956619281,7.56999710795203,-2.63933455428669,0.0197777834954398,0.0734694408716235,-3.34964180905324
"EEF1D",11.9437338699954,113.865602372128,2.63911787638336,0.0197860702942932,0.0734860530711312,-3.35002505993907
"ATP4B",-8.49249524226278,5.66166349484185,-2.63904374589821,0.0197889061713562,0.0734860530711312,-3.35015617680423
"XYLT1",-8.16848290317759,74.1229971926222,-2.63899043432657,0.0197909458602164,0.0734860530711312,-3.35025046996806
"STAG3L5P",-16.8100344407451,41.2156745596262,-2.63829435463149,0.0198175964297923,0.0735621000294837,-3.35148158910183
"LOC101928241",-11.1751098040604,9.56113027718522,-2.63821139802591,0.0198207748813059,0.0735621000294837,-3.35162830385164
"LOC100507175",-10.3891731665263,6.92611544435089,-2.63820594179281,0.0198209839521737,0.0735621000294837,-3.35163795354785
"RSPO4",-11.4677366428052,7.64515776187011,-2.63815266031296,0.0198230256938486,0.0735621000294837,-3.35173218494321
"CELSR1",6.60494466799173,52.9625124062126,2.63753976061896,0.0198465266268449,0.0736303639685446,-3.35281609457524
"PPP1R3B",-10.9050811582334,69.8606324596842,-2.63752153225035,0.0198472259861601,0.0736303639685446,-3.35284833023918
"CCS",7.22902811794985,78.5433535253011,2.63721866395535,0.0198588494901808,0.0736582292323307,-3.35338392345723
"FARS2",6.28053333357277,69.2816059002138,2.63717451728382,0.0198605443057845,0.0736582292323307,-3.35346199109686
"CHIC2",-9.97694510789326,88.0421875797496,-2.63656798093679,0.0198838437823233,0.0737338618725299,-3.35453453377353
"C8orf76",6.7032974639954,68.4265674101767,2.63602351280122,0.0199047815424277,0.0738007158971508,-3.35549726060937
"ZNF197",6.49090772654511,59.8365370803134,2.63593639791512,0.0199081335664923,0.0738023574915646,-3.35565129158977
"SYNPO",16.7706383394322,34.3472497277327,2.6351199011994,0.0199395775051348,0.0739037927278913,-3.35709489802652
"CYB5RL",8.87580961039609,38.0185169460414,2.63507463406929,0.0199413221863141,0.0739037927278913,-3.35717492879139
"ARMCX2",-8.49518057138784,54.6121272169056,-2.63488824914116,0.0199485073747851,0.0739196224194491,-3.35750444692568
"GTPBP10",6.55484172449043,76.1307472880527,2.6344909870506,0.0199638303105081,0.0739655976802935,-3.35820676177361
"MYCNOS",13.7329933161224,12.0024734013388,2.63420030445284,0.0199750495594652,0.0739963576554487,-3.35872063676388
"CLEC1B",11.4575369121254,47.1869463993372,2.63382390537868,0.0199895862218274,0.0740393960104127,-3.35938601899993
"ADCK1",5.90134322001732,57.415793529832,2.63365738892816,0.0199960204161168,0.0740430605812508,-3.35968037096605
"NOL4L",7.95531112502043,76.0714718608338,2.63364722744962,0.0199964131205515,0.0740430605812508,-3.35969833328958
"VPS51",12.9633105156502,84.780947591164,2.63352442909399,0.0200011594244731,0.0740466033178363,-3.35991540089262
"THOP1",11.1452416924453,54.0006208612814,2.63346854214561,0.0200033198837295,0.0740466033178363,-3.3600141898998
"TTC31",-8.46857345496449,71.0592726003839,-2.63339594695914,0.0200061265823262,0.0740466033178363,-3.36014251245659
"TTC14",9.37444345559369,94.4864410444099,2.63330653591818,0.0200095839455593,0.0740485959928445,-3.36030055808579
"PIK3C2A",7.35175027135653,82.7795272786449,2.63302490324263,0.0200204779574427,0.0740781045543183,-3.36079837033843
"DCAF5",5.69918035071481,91.3834849276347,2.63291314009764,0.0200248027317096,0.0740791944545815,-3.36099591796865
"EFCAB10",15.4125481092008,24.6874759652371,2.63286636818649,0.02002661288117,0.0740791944545815,-3.36107858923022
"SMIM12",-6.51513593975236,87.1130996583938,-2.63231970443645,0.0200477814261749,0.0741466859920111,-3.36204480838157
"GALNT10",7.43932973612799,86.1748423737156,2.63198040548953,0.0200609310583464,0.0741838207315553,-3.36264448461826
"ATP6AP2",9.94350026265444,99.6159800898717,2.63190974621222,0.0200636705313466,0.0741838207315553,-3.36276936487394
"POLM",7.39192760580035,65.5038110302745,2.63132304295115,0.0200864311322092,0.0742571531567884,-3.36380624240662
"SAMD15",-14.6950144414111,19.1080364566163,-2.63124651467046,0.0200894018192425,0.0742573139079912,-3.36394148551579
"PYCRL",-12.8494547024332,45.4964910612748,-2.63108371816115,0.0200957226966478,0.0742698562599885,-3.364229180695
"C14orf183",-11.3272922898489,17.9656697866238,-2.63050752040267,0.0201181101348836,0.0743417651714097,-3.36524740033825
"GBAS",8.17943500392231,83.2657149277893,2.63025025433237,0.0201281136878454,0.0743678980531988,-3.36570200362396
"LRRC4B",15.1653973501651,10.0937163117391,2.629922073183,0.0201408817053345,0.0744042357799513,-3.36628189912284
"ABCA2",12.529923018658,38.3601011394393,2.62979080471745,0.0201459909543429,0.0744122741015972,-3.36651384441475
"CDC6",-7.52936616070654,46.8672747557887,-2.62903688168112,0.0201753595812911,0.0745099027308477,-3.36784592668996
"CA5B",9.85335911261357,70.9300479120166,2.62891696339475,0.0201800347502578,0.0745163204577204,-3.36805779626332
"ZNF143",6.48804161693871,76.1541418356018,2.62853847446386,0.0201947975160678,0.0745599801175386,-3.36872648569037
"G6PC",-11.5878248916264,9.83627366889583,-2.62807151604877,0.0202130254096946,0.0746164185962066,-3.36955143882138
"ZDHHC12",17.1537673365983,61.3026616149569,2.62734338059176,0.0202414802614371,0.0747105879924539,-3.37083771629351
"ZNF230",-11.3488151565355,58.4826470625363,-2.62692876386905,0.0202577004342743,0.0747595787920671,-3.37157010550867
"EPB41L1",-12.9759310745249,22.5120013510565,-2.62621120567244,0.0202858017088044,0.0748523953089382,-3.37283753883841
"LSM14A",9.79050928728819,104.235121203453,2.62613243149427,0.0202888889915897,0.0748528993511705,-3.37297667268055
"SEPT7P9",-8.63424094626295,8.71624696060108,-2.62559776350371,0.0203098554972855,0.0749193564425096,-3.37392099088145
"HYDIN2",-10.335784273452,6.89052284896803,-2.62531044681762,0.0203211310224265,0.0749500511452335,-3.37442841988688
"LOC100507557",-8.74477700907979,50.5199608908097,-2.62458654755648,0.0203495667955848,0.0750440195479567,-3.37570682433589
"SEC24C",12.9821211456429,82.0249720585499,2.62429046014243,0.0203612086273624,0.0750759697829583,-3.37622968450445
"REP15",-16.4047338107259,24.2136256701466,-2.62421568713029,0.0203641496403554,0.0750759697829583,-3.37636172330297
"SUSD3",8.68883512162076,77.6752553262324,2.62342997834603,0.0203950784607122,0.075179068641579,-3.37774911016751
"LINC01338",-8.46656057411762,5.64437371607841,-2.6232473927372,0.0204022723158234,0.075183756504228,-3.37807149840373
"CCDC183",14.4526100846406,25.137219865106,2.62324725702479,0.0204022776637932,0.075183756504228,-3.37807173802634
"TUBG1",-6.57703453544049,56.6082897281759,-2.62306552745957,0.0204094402334718,0.0751992272828923,-3.37839260826767
"UPK3B",-12.6204408449848,17.8132912476329,-2.62231198137952,0.0204391660026587,0.0752978163165041,-3.3797230354468
"OSMR",-16.7059086614009,19.8097215277219,-2.62189371191141,0.0204556839272515,0.0753477261313366,-3.38046146517223
"ARGLU1",9.16427381368045,102.293181952593,2.62173902910047,0.020461795797302,0.0753592967168927,-3.38073453971911
"PTDSS1",10.4057530480692,94.480497792872,2.62147087549282,0.0204723953482434,0.0753873893444968,-3.3812079226468
"PTTG1",-8.18604885577358,64.8565270464034,-2.6212870909466,0.0204796630381703,0.0754032063791444,-3.38153235713261
"ZNF280D",6.43973336879267,69.7259228342647,2.62090109734794,0.0204949351448294,0.0754484856702993,-3.38221372922575
"PSMF1",8.72471537131303,92.4422793045563,2.6204103379168,0.0205143683135006,0.0755090678144056,-3.38307999603727
"NPTN-IT1",-7.38003656717754,67.0655589352704,-2.62022034548125,0.0205218964546601,0.0755258188396659,-3.38341534954022
"TIMM21",-6.16974683443458,74.3767781879502,-2.62011621488933,0.0205260235949815,0.0755300502694358,-3.38359914625685
