"","TB_status_limma_logFC","TB_status_limma_AveExpr","TB_status_limma_t","TB_status_limma_P.Value","TB_status_limma_padj","TB_status_limma_B"
"AGPAT9",17.7260434317422,72.5591121799859,6.13709002172648,5.82155543078025e-07,7.4586473822239e-05,5.77152852425169
"GIMAP6",16.8541472205666,85.6264776008196,6.13018665479686,5.94234789717461e-07,7.5751498218857e-05,5.75381529991761
"RNF20",9.88698116161506,74.8881271873909,6.12668377645227,6.00460039106394e-07,7.6162351360255e-05,5.74482578799069
"PGF",-19.8719879728279,12.6706022812168,-6.11389234786261,6.2375481820396e-07,7.87234439213834e-05,5.71199012286384
"EDARADD",14.119158251127,70.4506677110878,6.11167675292563,6.27881034095306e-07,7.88519112521274e-05,5.70630129075552
"PHF1",-33.9399802223349,38.4725593444786,-6.10663913211458,6.37365260577597e-07,7.9625787047888e-05,5.69336501836142
"FAM200B",20.5563025093664,78.7338457796246,6.10508461212902,6.40320898682165e-07,7.9625787047888e-05,5.68937269096936
"SLC35A1",17.7028502243102,82.3066639111481,6.10089173602055,6.48361768299123e-07,7.97234065101499e-05,5.67860352709018
"RMDN1",9.48990506543043,74.8460015875968,6.10051451706254,6.49090135734892e-07,7.97234065101499e-05,5.67763459060967
"DLX2",-16.2868297715106,9.77209786290636,-6.09855035517355,6.52896023131665e-07,7.97234065101499e-05,5.67258919346182
"VPS41",16.882156393675,82.1253145561376,6.09814892202187,6.53676622284421e-07,7.97234065101499e-05,5.67155798196095
"SUCLG1",15.5716001102723,81.6905584753284,6.09598854564651,6.57893677255176e-07,7.98538124622455e-05,5.66600812606082
"MLX",9.70582401346271,77.9877995018221,6.09253517503247,6.64691521644501e-07,8.0061254197891e-05,5.65713586410851
"PRKAR1A",16.088429775688,95.4137150690538,6.09191754814088,6.65914720740894e-07,8.0061254197891e-05,5.65554897892707
"MGST3",21.2509888295482,78.713250733596,6.08866558648925,6.72392587539483e-07,8.04587507580264e-05,5.64719311396541
"WAC-AS1",20.5484936416539,82.4926612976668,6.08559943217781,6.78558327962645e-07,8.08153411443961e-05,5.63931388918604
"NLRC4",21.5878400733125,66.1887674472147,6.06858165463587,7.1382695512816e-07,8.42898235228823e-05,5.59556877340383
"ASAH1",16.9067159578401,97.5904007630653,6.06644794166028,7.18377039449619e-07,8.42898235228823e-05,5.59008230743344
"KCTD12",22.7375733022613,87.9058823561064,6.06319975638956,7.25359722802761e-07,8.42898235228823e-05,5.58172947533192
"KRTAP5-9",-18.0736769852725,13.4296221915376,-6.06275255360164,7.26326409321043e-07,8.42898235228823e-05,5.58057941051418
"OSBPL11",9.55477512656799,74.4178442376092,6.06235310366687,7.27190966401103e-07,8.42898235228823e-05,5.57955213755186
"VMP1",24.0121964019921,92.6110920417185,6.06213309532966,7.276675871772e-07,8.42898235228823e-05,5.57898633252484
"CATSPER1",13.685228598309,56.6635395610822,6.05682978845491,7.39252007469236e-07,8.52424769339981e-05,5.56534642445919
"ASPHD2",14.3411057708687,65.7848918782124,6.05412309599376,7.45235685988254e-07,8.53898596850025e-05,5.55838405370492
"ANAPC13",16.7764783382163,76.7531928368363,6.05321133422053,7.47262253629397e-07,8.53898596850025e-05,5.5560386169114
"ORAI3",18.5969864189853,71.2587262200899,6.04969909615819,7.55120768804306e-07,8.58743588546909e-05,5.54700304342166
