"","TB_status_limma_logFC","TB_status_limma_AveExpr","TB_status_limma_t","TB_status_limma_P.Value","TB_status_limma_padj","TB_status_limma_B"
"GHDC",26.0855644805708,62.8918172706641,10.4276567280057,4.19267498827947e-10,6.95161954919435e-08,12.9946230931084
"ATP5L2",33.2454473667964,62.8641222567081,10.4119535564824,4.3135390057613e-10,7.1055751622177e-08,12.9689531427503
"C3orf18",39.0571074989514,55.6125130234079,10.4077991618951,4.34611418279639e-10,7.11304674768895e-08,12.9621563474317
"GPBAR1",50.2226750366353,54.7016743569174,10.4042471985241,4.37416761508652e-10,7.11306949099454e-08,12.9563432959629
"SMARCD3",37.367099540191,65.5524241985548,10.3982641748443,4.42184631618511e-10,7.14480237891616e-08,12.9465477490238
"NMB",-39.0529578695648,54.9903765660933,-10.3942988708798,4.45374208972792e-10,7.15079299570999e-08,12.9400529728853
"NANOS3",-20.060558680643,9.56426830340391,-10.3896606608362,4.49135307389135e-10,7.16582671562741e-08,12.9324533236541
"ALPK1",28.5821880149912,70.8722765398928,10.3825983803102,4.54925358358559e-10,7.18818045820304e-08,12.9208762318754
"ZDHHC8",21.7008996311858,71.9583543979368,10.3810519331586,4.56203505901407e-10,7.18818045820304e-08,12.9183402560961
"GGT7",42.4429984486968,64.4874721922065,10.3725023624698,4.63337198637379e-10,7.25551731792162e-08,12.9043141634086
"DBP",24.9308386127182,62.9456272760646,10.3589299912124,4.74900031638219e-10,7.39095951079653e-08,12.8820273636124
"PRR11",30.6007924421745,58.1387717438352,10.355354623339,4.77995473476932e-10,7.39377388485538e-08,12.8761521671684
"GNG4",-52.014983449182,31.3220936491346,-10.3462885257767,4.85938632815788e-10,7.40844585439093e-08,12.8612465367361
"CRISPLD2",32.1001786721373,68.9877390648305,10.3461805204928,4.86034079983204e-10,7.40844585439093e-08,12.8610688967942
"OSBPL1A",27.9474964981851,51.7398152019712,10.3442931209178,4.87705163072881e-10,7.40844585439093e-08,12.8579643693367
"SULT1A1",46.0283298414293,69.6030349454316,10.3347918472965,4.96208307266861e-10,7.4927454397296e-08,12.8423286043829
"DUSP10",-31.8513719527414,77.3153593546373,-10.3289267242539,5.01533782648301e-10,7.52774519293391e-08,12.8326705002718
"ARNT2",-27.3302288801761,13.0977795723201,-10.3257302783315,5.04461007095067e-10,7.52774519293391e-08,12.8274049263024
"FBP1",51.312448582641,76.6625900687319,10.3215739157363,5.08293778646524e-10,7.54058279339475e-08,12.8205559678385
"METTL7A",44.0940164446994,88.6399754542537,10.312171411915,5.17075928366617e-10,7.62626869232811e-08,12.8050535510513
"C2orf66",-36.8934353373862,20.9799367022763,-10.2872489340439,5.41122467863946e-10,7.93479466171825e-08,12.7639038431017
"SCPEP1",31.6666059881121,91.2823233432994,10.2468735561545,5.82565435369571e-10,8.49340227842257e-08,12.6970585853605
"HSPA2",-54.6927158607395,38.844412739998,-10.2153211434366,6.17232358911584e-10,8.94740027478232e-08,12.6446642897989
"IMMP1L",23.4915481397547,72.9430106812189,10.1840615374263,6.53687658861551e-10,9.42201621022717e-08,12.5926206643558
"IL1R1",-58.6113831568383,47.1817009275065,-10.15720233004,6.8679006491718e-10,9.84321489650792e-08,12.5477951988846
"ANKRD44-IT1",63.2615925313954,81.7545092480698,10.1452516902011,7.02071828322478e-10,1.00057068207217e-07,12.5278185768677
"OLR1",-74.7094464313998,47.8851725075044,-10.1276461403999,7.25228892550908e-10,1.02779924839282e-07,12.4983531336372
"SNCA",23.8533545257698,73.9113273858025,10.1076629567646,7.52473965399615e-10,1.06048664190319e-07,12.4648561955387
"PRAM1",62.7646386515523,74.0660526552497,10.0952356193756,7.69949724161315e-10,1.07568856832355e-07,12.4439967805161
"GPR75",-35.5311881657003,18.4874663069804,-10.0939781685347,7.71741246589744e-10,1.07568856832355e-07,12.4418849385075
"SLC7A1",-22.4275491903092,77.6467476374883,-10.0805658532716,7.91120754552473e-10,1.09667493450749e-07,12.4193457499053
"HDHD2",17.4701899482936,77.6679291559454,10.0733901886112,8.01695058098097e-10,1.10529349096916e-07,12.4072768623308
"GZMM",52.1629827205528,72.7241926351118,10.0519630567238,8.34150124660971e-10,1.14382272229187e-07,12.3711954133984
"TPH2",-16.5237839586469,6.88490998276954,-10.0438249982525,8.46830287480002e-10,1.15288089893225e-07,12.3574748268068
"MTA2",33.6660300423252,82.7560572047889,10.0419086082676,8.49845191187046e-10,1.15288089893225e-07,12.3542424896855
"MIR146A",-29.24185627321,12.6960431887454,-10.0371559314982,8.5737023381947e-10,1.15690255806023e-07,12.3462240288106
"LINC00528",25.0579503165663,67.6015333887942,10.0308657769626,8.67435780811506e-10,1.16429158135589e-07,12.3356067627633
"VILL",38.9884172888373,79.9871054991349,10.0139447952398,8.95124416998245e-10,1.19513243212692e-07,12.3070180597124
"FAM210B",16.9478823367162,76.888499803668,10.0007854396039,9.17289119649133e-10,1.2183136328408e-07,12.2847570714001
