X1,TB_status_limma_logFC,TB_status_limma_AveExpr,TB_status_limma_t,TB_status_limma_P.Value,TB_status_limma_padj,TB_status_limma_B
ICMT,-19.9830619344116,69.5326373306687,-14.0877137122675,9.83805549528248e-15,3.04189068850742e-12,19.7147272151216
PRAM1,43.2944949627335,66.7818756209002,14.0814666826132,9.9525751792067e-15,3.04189068850742e-12,19.7070781290108
FUNDC1,-20.8229441128738,55.3126464537359,-14.0744931548224,1.00820339587491e-14,3.04477425554221e-12,19.698534042716
PACS2,21.8375358694506,73.0961755567403,14.0538137820353,1.04762126569027e-14,3.12659485506243e-12,19.6731634774598
CARNS1,29.1740690878324,58.0250444738212,14.0017869280862,1.15395861215863e-14,3.38415703971883e-12,19.6091096911323
GEM,-57.0476893554284,48.9881374564425,-13.9987018795413,1.16060257984681e-14,3.38415703971883e-12,19.6053013651405
CACNA2D3,40.7815419359492,42.1935551581723,13.9773266817197,1.20773027770027e-14,3.48155700962505e-12,19.5788836575824
WDR27,17.4590159899346,60.0212312328727,13.9662369268917,1.23295193459351e-14,3.48988378341966e-12,19.5651562825001
ARHGAP4,29.5372838293679,93.2064221649349,13.9639878252101,1.23813284653015e-14,3.48988378341966e-12,19.5623704546176
RABIF,-21.7235432339366,69.7799246650003,-13.9543209693316,1.26065713888328e-14,3.51432420870231e-12,19.5503898075077
LUZP1,-24.3298627777268,76.256187914264,-13.8962496425736,1.40513252371507e-14,3.85704077457392e-12,19.4781830943279
ZCCHC3,-17.8378665486845,71.6794532619432,-13.8928861732006,1.41400501433055e-14,3.85704077457392e-12,19.4739884912282
PLEKHA3,-20.6370225930973,68.2696759223589,-13.8450671217299,1.54656820819526e-14,4.14132437080654e-12,19.4142054546967
GHDC,22.2861226503067,62.7722888179583,13.8435853510719,1.55087438988734e-14,4.14132437080654e-12,19.4123485422779
TDP1,-21.4158283071994,70.24525334111,-13.8317762743367,1.58563661737467e-14,4.16599985563936e-12,19.3975402456487
CARD9,45.7168393134781,53.0795589911166,13.8293225599495,1.59295957898541e-14,4.16599985563936e-12,19.3944612275731
CLASRP,24.7953752374447,81.5625653244391,13.8198268346966,1.62162833308226e-14,4.19770077077865e-12,19.3825387375929
IFT43,-16.9213341111971,59.3731400097796,-13.7924100103526,1.70741829437902e-14,4.37513002947545e-12,19.3480537428683
SLC17A9,25.4503137383619,63.9038557326846,13.6821935994292,2.10220572212052e-14,5.30993579299372e-12,19.2084980384178
YWHAG,-23.7010951708807,80.6508272894782,-13.6792144267947,2.11409458803361e-14,5.30993579299372e-12,19.2047051598727
CD58,-29.1470404214923,72.9237996896486,-13.6434313971907,2.26241647237699e-14,5.62676285012348e-12,19.1590632772252
TNFSF14,-37.440866725714,62.306371447082,-13.6273180941658,2.33266148523914e-14,5.74514141335402e-12,19.1384589102427
IFT46,-17.1879802389445,58.5363625615489,-13.6168289103212,2.37959015314413e-14,5.77963983092838e-12,19.1250289626864
SDF2,-29.3402270789458,75.9194978111199,-13.6140389783877,2.39223502935777e-14,5.77963983092838e-12,19.1214545497951
ZDHHC1,31.8429837738908,35.7476067362301,13.6081355703819,2.4192194828454e-14,5.78969432460585e-12,19.1138880287698
CAMSAP2,-23.1205080626847,58.1359753688254,-13.595006946856,2.48035824251354e-14,5.88053531739099e-12,19.0970453243224
DGKG,22.6334281681158,44.2912580857386,13.5358930902938,2.77596823241604e-14,6.52044093703057e-12,19.0209430460404
EPHX1,32.2326238325146,59.553247572804,13.530684121552,2.80369597169857e-14,6.52515223945406e-12,19.0142162447902
RNF8,-18.9274784996992,64.6184933843107,-13.5182051227206,2.87128699962667e-14,6.59936364128329e-12,18.998087239498
SLC22A18,28.5417686123739,57.3877407872022,13.5152364402446,2.88761181087372e-14,6.59936364128329e-12,18.994247378075
SNAPIN,-25.0437207816633,68.6286414462191,-13.5097355144925,2.9181141847235e-14,6.60952862839873e-12,18.987129259416
EIF2B2,-24.9371513928582,69.1846905317615,-13.4983175138601,2.98248850946687e-14,6.69555473523501e-12,18.9723424538757
UNC5CL,19.5036170945559,56.8746729051193,13.4877106177265,3.04359823222962e-14,6.71499334924224e-12,18.9585914457263
NCF1,39.0756722324269,62.8287416476267,13.4876265012947,3.04408796579493e-14,6.71499334924224e-12,18.9584823390648
PKIA,-34.9547039927253,68.0885941839371,-13.4805178136687,3.0857695470824e-14,6.74825878192985e-12,18.9492585212069
NMUR1,38.6360408449168,53.9823853164604,13.4647095504443,3.18057758846153e-14,6.89614463795659e-12,18.9287239276536
ITGB2-AS1,30.0867652910728,78.2044951676555,13.4532488169078,3.25118074651801e-14,6.98948755742958e-12,18.9138170650475
PYROXD2,25.2680254197617,55.8040494684972,13.4487606458515,3.27926715347885e-14,6.99062597894551e-12,18.9079748478012
OXSM,-19.5018876022961,59.0734800062841,-13.4342756370333,3.37162630357359e-14,7.07519421950028e-12,18.889102540134
KBTBD6,-24.7732120255079,53.9243836424166,-13.4300261291702,3.39922626696378e-14,7.07519421950028e-12,18.8835609072531
GPRC5A,-51.3693637681574,28.625588484709098,-13.4263617976556,3.42321207675817e-14,7.07519421950028e-12,18.8787805556578
