"","TB_status_limma_logFC","TB_status_limma_AveExpr","TB_status_limma_t","TB_status_limma_P.Value","TB_status_limma_padj","TB_status_limma_B"
"WHSC1",-4.58850012317215,78.0572137395814,-1.80801619374171,0.0748179935836655,0.149961111448113,-4.11519924930146
"ENDOV",-6.13096000949506,59.2905088350505,-1.80792402365714,0.0748324899332391,0.149970418600899,-4.1152853475601
"SLC25A39",7.1895545758098,85.6694693214221,1.80772219263727,0.0748642417437111,0.149999592524722,-4.11547386933605
"ABHD10",-6.03083514030758,70.037257348087,-1.80770620903481,0.0748667567446497,0.149999592524722,-4.11548879815583
"PIK3CB",-5.07242251866363,78.4298214416507,-1.80733201439843,0.0749256559647843,0.150097842779677,-4.11583826623607
"B3GNT9",-11.322460021046,21.2288538763891,-1.80651322296926,0.0750546706792321,0.150336510384076,-4.11660273247155
"RGMB",-8.27112050855954,50.9893701127739,-1.80636221649439,0.0750784845736689,0.150364422854712,-4.11674368698632
"NRSN2",8.66156145760288,22.8899024176345,1.80619693613942,0.0751045566963852,0.150396850082315,-4.11689795344682
"PPP4C",-5.49936629086569,86.8181031841391,-1.80569356943224,0.0751840067033951,0.150536143913756,-4.11736770117331
"STIP1",-7.30169395200814,84.4404105715139,-1.80557413645924,0.0752028679546183,0.150554104055931,-4.11747914067311
"CDO1",-11.1375059697063,21.0052268539339,-1.80531274837008,0.0752441609928207,0.150607998213713,-4.11772301201943
"C1RL-AS1",9.55149611124981,43.5768001800932,1.80527846730803,0.075249577978798,0.150607998213713,-4.11775499347647
"SPINT1",7.98418705116691,56.0220376578135,1.80510334224356,0.0752772557653128,0.150643585327876,-4.1179183627301
"TSGA10",9.16470574947411,61.270507045527,1.8040868423184,0.075438076979541,0.150943652916862,-4.11886635406375
"CORO2A",5.184136202658,70.3908825465063,1.80397706769887,0.0754554616243639,0.150943652916862,-4.11896870239509
"ADCK1",-6.41144397247954,57.3997516682808,-1.80396766247179,0.0754569512544776,0.150943652916862,-4.11897747110297
"MRPL27",-5.62159107579627,74.9960950893837,-1.80389000324127,0.075469252109936,0.150948421335787,-4.1190498730525
"TSPAN16",9.96981920905913,21.5521786706404,1.80368031014744,0.0755024748552991,0.150995029532585,-4.11924535701777
"TPGS1",7.33878846773089,54.6871885224919,1.80338554865889,0.0755491960286042,0.151050350768141,-4.11952011150307
"COL1A2",9.71705902388587,22.7316296232224,1.80338057291667,0.0755499849154362,0.151050350768141,-4.11952474917955
"CPSF3L",-5.26104834926773,77.8452934903196,-1.80317907490889,0.0755819375008633,0.15109438806155,-4.1197125474767
"RPL37A",-10.8694846120299,123.726410303814,-1.80267848909447,0.0756613667383449,0.151200302194538,-4.12017901959534
"PSMA6",-5.44029948138471,88.4395132816725,-1.80263411959542,0.0756684103154135,0.151200302194538,-4.12022035997191
"EYS",-6.55396044638204,35.5232747798059,-1.80260063481322,0.0756737263253031,0.151200302194538,-4.12025155814774
"RAB1A",-6.88810771766056,97.2280732346749,-1.80255502902443,0.07568096715442,0.151200302194538,-4.1202940487987
"TMTC1",11.902196944336,40.3542574779932,1.80248326777146,0.0756923618543916,0.151200302194538,-4.12036090644665
"ZNF205",10.9702285392567,19.9563508776558,1.80246967156031,0.0756945209067985,0.151200302194538,-4.12037357333702
"ZNF239",-9.23019518266174,39.915398183748,-1.80128223054664,0.0758832823258147,0.151557464936521,-4.12147952952939
"CCT7",-6.37637288099599,91.9154399821658,-1.80121053030921,0.0758946926893308,0.15156036701972,-4.12154628918409
"ZNF564",-4.78294485334152,63.1612302963954,-1.80013525574392,0.0760659832246969,0.151882504350402,-4.12254719268102
"APTR",-6.43915315503499,56.3214509501744,-1.80005047757721,0.0760795020159914,0.151889572427257,-4.12262608501033
"AIDA",-8.1980735055407,52.5323532830267,-1.79948733723236,0.0761693516127618,0.152023773548904,-4.12315004629016
"AATF",5.54424151918191,82.8644705129268,1.79942326465846,0.0761795800526098,0.152023773548904,-4.12320965211226
"PHLDB3",-7.19075236391345,56.3639571273524,-1.79939748718263,0.0761836954489573,0.152023773548904,-4.12323363201615
"UBC",-8.03077343694366,112.753578645883,-1.79933749237831,0.0761932743884382,0.152023773548904,-4.12328944196936
"SURF1",6.45610316069566,84.5953325492185,1.79931628642908,0.0761966604299708,0.152023773548904,-4.12330916833974
"CACNA1H",12.4254097924344,26.2020862602517,1.7990737996787,0.0762353882021575,0.152081106661211,-4.12353472191077
"TBC1D10B",-7.10199164451899,74.6874847879434,-1.79871558031999,0.0762926297264781,0.152175352780333,-4.12386787778134
"ZNF346",-4.95276245934282,65.4765690499906,-1.79847152719833,0.0763316485971519,0.152218571875733,-4.12409482210859
"MRPS36",-5.25815167953886,68.1918848333309,-1.79845495581544,0.076334298608992,0.152218571875733,-4.12411023081759
"UBA52",-9.89974550975557,119.314674823883,-1.79810571002776,0.0763901660553546,0.152310023254985,-4.12443494415412
"IFIT1",-11.6023418274819,67.6042457571243,-1.79792026733801,0.076419844414303,0.152349240580236,-4.12460733821902
"CSMD2",11.214770541583,19.8117420741321,1.79754758418818,0.0764795178852363,0.152448237523727,-4.12495375068334
"KDM8",-7.24296924885471,48.8829862291056,-1.79740064443821,0.0765030563209727,0.152475189244668,-4.12509031532161
"LINC00174",-8.02106688201719,49.2818982870139,-1.79678127223003,0.0766023405252793,0.152653080012474,-4.12566584782393
"INHBA",-14.7885752288214,52.1010288148097,-1.79658697582851,0.0766335079691784,0.152675307407504,-4.12584635607519
"BIRC2",-9.04144388851859,99.5563341772059,-1.79658667943957,0.0766335555215383,0.152675307407504,-4.12584663141802
